date,image,đường trước nhà,số tầng,số phòng ngủ,chỗ để xe,diện tích,kích thước,hướng nhà,giá,địa chỉ,quận,phường
17/10/2020,/files/properties/2018/12/17/thumbnails/20181217_034921_3858802_0.jpg,6.0,5,2,1,30, 100x200m, Đông Nam,650.0,"Phố Chùa Bộc, Phường Quang Trung, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Quang Trung

17/10/2020,/files/properties/2020/6/16/thumbnails/06359678-0102-ban-can-ho-chung-cu-ha-noi.jpg,5.0,5,2,1,33, 100x200m, Đông Nam,600.0,"Phố Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Bưởi

17/10/2020,/files/properties/2019/6/11/thumbnails/20190611_084314_4569424_0.jpg,6.0,6,2,NULL,40, 200x300m, Tây,900.0,"Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Đồng Tâm

17/10/2020,/files/properties/2020/8/7/thumbnails/04512194-3220-ban-can-ho-chung-cu-quan-ba-dinh.jpg,5.0,5,2,1,33, 100x200m, Đông,650.0,"Đường Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Vĩnh Phúc

17/10/2020,/files/properties/2020/4/17/thumbnails/03479259-5547-ban-can-ho-chung-cu-quan-cau-giay-gia-re.jpg,6.0,7,2,1,48, 100x500m, Đông Nam,600.0,"Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Yên Hòa

17/10/2020,/files/properties/2018/8/21/thumbnails/20180821_031233_3384807_0.jpg,6.0,6,2,1,46, 40x100m, _,750.0,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Cổ Nhuế 1

17/10/2020,/files/properties/2017/6/22/thumbnails/20170622_031252_2159262_0.jpg,8.0,5,2,1,45, ---, Tây,730.0,"Phố Hoa Bằng, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Yên Hòa

17/10/2020,/files/properties/2017/8/17/thumbnails/20170817_015101_2311433_0.jpg,5.0,6,2,1,45, ---, Tây,1000.0,"Phường Đội Cấn, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Đội Cấn

17/10/2020,/files/properties/2020/6/4/thumbnails/06282880-1827-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,2.0,6,2,1,35, 100x200m, Tây,650.0,"Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Thanh Nhàn

17/10/2020,/files/properties/2019/3/28/thumbnails/20190328_042725_4182208_0.jpg,9.0,8,2,1,48, 7x100m, _,700.0,"Đường Đê La Thành, Phường Hàng Bột, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Hàng Bột

17/10/2020,/files/properties/2017/6/17/thumbnails/20170617_095009_2144611_0.jpg,8.0,6,2,NULL,44, ---, Tây Bắc,360.0,"Đường Cầu Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Phú Diễn

17/10/2020,/files/properties/2018/5/23/thumbnails/20180523_030128_3054869_0.jpg,6.0,5,2,1,33, 80x100m, Đông,600.0,"Phố Dương Đình Nghệ, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

17/10/2020,/files/properties/2017/8/12/thumbnails/20170812_015236_2280142_0.jpg,8.0,5,2,1,42, ---, Tây Bắc,500.0,"Đường Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 1

17/10/2020,/files/properties/2019/7/18/thumbnails/20190718_045718_4784422_0.jpg,5.0,7,2,1,35, ---, Tây,700.0,"Đường Mễ Trì Hạ, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mễ Trì

17/10/2020,/files/properties/2020/6/1/thumbnails/0mo-ban-ccmn-kieu-mai-cau-dien-30-35-50m2-nhan-nha-o-ngay-du-do-ngo-oto.jpg,5.0,5,2,1,35, 200x100m, Đông,500.0,"Đường Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Phúc Diễn

17/10/2020,/files/properties/2020/6/20/thumbnails/06379417-0021-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,5.0,5,2,1,40, 200x100m, Đông Nam,600.0,"Phố Khâm Thiên, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa

17/10/2020,/files/properties/2019/8/5/thumbnails/20190805_055829_4876394_0.jpg,6.0,6,2,1,33, 500x200m, Đông Nam,600.0,"Phố Duy Tân, Phường Xuân Thủy, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Xuân Thủy

17/10/2020,/files/properties/2018/5/22/thumbnails/20180522_092051_3048240_0.jpg,NULL,5,2,NULL,35, 5x5m, Đông,500.0,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Xuân Đỉnh

17/10/2020,/files/properties/2019/4/5/thumbnails/20190405_015434_4223592_0.jpg,5.0,6,NULL,NULL,50, 100x200m, Đông Nam,700.0,"Đường Ô Chợ Dừa, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa

17/10/2020,/files/properties/2020/5/7/thumbnails/06119204-2842-ban-can-ho-chung-cu-quan-dong-da-gia-re.jpg,5.0,5,2,1,30, 200x300m, Bắc,550.0,"Đường Kim Liên, Phường Kim Liên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Kim Liên

17/10/2020,/files/properties/default.jpg,NULL,5,2,1,50, 200x200m, _,600.0,"Phố Núi Trúc, Phường Giảng Võ, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Giảng Võ

17/10/2020,/files/properties/2019/6/13/thumbnails/20190613_102919_4585338_0.jpg,5.0,6,2,1,50, ---, Đông,1150.0,"Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Đồng Tâm

17/10/2020,/files/properties/2020/10/17/thumbnails/0ban-lo-2-chcc-6th-element-duong-hoang-quoc-viet-109m2-gia-5-ty-3-.jpg,NULL,21,3,NULL,109, ---, _,5300.0,"Đường Hoàng Quốc Việt, Phường Xuân La, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Xuân La

17/10/2020,/files/properties/2020/10/16/thumbnails/07143963-1244-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,9,3,NULL,91, ---, _,3185.0,"Phố Đốc Ngữ, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Vĩnh Phúc

17/10/2020,/files/properties/default.jpg,NULL,3,1,NULL,35, ---, _,700.0,"Phố Phương Mai, Phường Phương Mai, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Phương Mai

17/10/2020,/files/properties/2020/10/16/thumbnails/07143013-0330-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,NULL,3,1,125, ---, Đông Nam,3380.0,"Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng

17/10/2020,/files/properties/2020/6/8/thumbnails/06306690-1206-ban-can-ho-chung-cu-ha-noi.jpg,NULL,6,2,NULL,28, ---, _,550.0,"Đường Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Phúc Diễn

17/10/2020,/files/properties/2020/6/2/thumbnails/06268699-5111-ban-can-ho-chung-cu-ha-noi.jpg,NULL,6,1,NULL,30, ---, _,590.0,"Đường Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Phúc Diễn

17/10/2020,/files/properties/2020/6/12/thumbnails/06335424-1804-ban-can-ho-chung-cu-quan-ba-dinh.jpg,NULL,6,2,NULL,52, ---, _,650.0,"Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Kim Mã

17/10/2020,/files/properties/2020/8/6/thumbnails/06692971-1610-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,1,2,NULL,53, 7x8m, Tây Bắc,1800.0,"Đường Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Phú Thượng

17/10/2020,/files/properties/2020/8/26/thumbnails/06809830-2804-ban-phong-tro-nha-tro-quan-ha-dong.jpg,3.0,5,17,1,90, 8x12m, _,6500.0,"Phố Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phúc La

16/10/2020,/files/properties/2020/7/16/thumbnails/0gia-dinh-chuyen-vao-nha-trang-nen-can-ban-can-ho-toa-s2-05-p-1901-vinhomes-ocean-park.jpg,NULL,19,1,NULL,43, ---, _,1450.0,"Đường Quốc lộ 5, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",Huyện Gia Lâm,Xã Đa Tốn

16/10/2020,/files/properties/2020/5/20/thumbnails/06187618-1029-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,0.0,1,3,NULL,155, ---, _,4850.0,"Đường Đê La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa

16/10/2020,/files/properties/2020/5/12/thumbnails/06145694-2815-ban-can-ho-chung-cu-quan-long-bien-gia-re.jpg,48.0,21,2,1,48, ---, _,930.0,"Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Phúc Lợi

16/10/2020,/files/properties/2020/3/11/thumbnails/05909451-5138-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,25,3,NULL,86, ---, _,2100.0,"Phố Huỳnh Văn Nghệ, Phường Sài Đồng, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Sài Đồng

16/10/2020,/files/properties/2020/5/20/thumbnails/06192134-1634-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,21,2,1,48, ---, _,930.0,"Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Sài Đồng

16/10/2020,/files/properties/2020/10/5/thumbnails/0hiem-qua-hiem-qua-1-25-ty-o-to-do-chan-cau-thang-may-phut-len-hoan-kiem-20m-ra-cho-troi-.jpg,6.0,4,2,NULL,36, ---, _,1250.0,"Phố Phạm Ngũ Lão, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Đồng Nhân

16/10/2020,/files/properties/2020/10/16/thumbnails/20201016_044613_546205_0.jpg,NULL,7,2,NULL,52, ---, _,1400.0,"Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Hoàng Liệt

16/10/2020,/files/properties/2020/9/7/thumbnails/20200907_052042_546205_0.jpg,NULL,25,2,NULL,55, ---, _,1440.0,"Đường Trần Thủ Độ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Hoàng Liệt

16/10/2020,/files/properties/2020/9/9/thumbnails/06895674-0812-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,8,2,NULL,55, ---, _,1400.0,"Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Hoàng Liệt

16/10/2020,/files/properties/2020/9/13/thumbnails/06919851-4523-ban-can-ho-chung-cu-quan-nam-tu-liem-chinh-chu.jpg,NULL,1,2,NULL,70, ---, _,1995.0,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 2

16/10/2020,/files/properties/2020/10/16/thumbnails/07140644-5746-ban-can-ho-chung-cu-huyen-dong-anh.jpg,NULL,18,3,1,77, ---, Đông Nam,1900.0,"Đường Trường Sa, Xã Đông Hội, Huyện Đông Anh, Hà Nội",Huyện Đông Anh,Xã Đông Hội

16/10/2020,/files/properties/2020/10/16/thumbnails/07140798-3354-ban-can-ho-chung-cu-quan-hai-ba-trung.jpg,5.0,3,2,NULL,40, 4x10m, _,970.0,"Đường Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Thanh Nhàn

16/10/2020,/files/properties/2020/10/16/thumbnails/20201016_103213_199960_0.jpg,NULL,9,2,NULL,66, ---, Đông Bắc,1860.0,"Đường Tố Hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội

16/10/2020,/files/properties/2020/10/16/thumbnails/0ban-can-107m2-3pn-chung-cu-gia-thuy-ban-cong-huong-mat-tang-dep-3-ty.jpg,NULL,NULL,3,NULL,107, ---, _,2996.0,"Đường Nguyễn Văn Cừ, Phường Gia Thụy, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Gia Thụy

16/10/2020,/files/properties/2019/6/6/thumbnails/20190606_033222_4547756_0.jpg,5.0,7,2,1,31, 100x500m, Đông Nam,700.0,"Phố Tôn Thất Tùng, Phường Quang Trung, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Quang Trung

16/10/2020,/files/properties/2019/1/3/thumbnails/20190103_103848_3918370_0.jpg,5.0,8,2,1,31, 200x300m, Đông Nam,600.0,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Bồ Đề

16/10/2020,/files/properties/2018/5/22/thumbnails/20180522_092431_3048300_0.jpg,6.0,6,2,1,32, 20x20m, Đông,500.0,"Đường Lê Quang Đạo, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Phú Đô

16/10/2020,/files/properties/2020/8/27/thumbnails/06818436-4544-ban-can-ho-chung-cu-quan-hai-ba-trung-chinh-chu.jpg,NULL,6,2,1,33, 100x20m, Đông,600.0,"Đường Trần Khát Chân, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Phố Huế

16/10/2020,/files/properties/2018/5/23/thumbnails/20180523_025800_3054841_0.jpg,5.0,5,2,1,33, 20x50m, Đông,520.0,"Phố Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Mai Dịch

16/10/2020,/files/properties/2017/6/19/thumbnails/20170619_035635_2149401_0.jpg,8.0,5,2,1,50, ---, Tây Bắc,650.0,"Phố Khương Hạ, Phường Khương Hạ, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Hạ

16/10/2020,/files/properties/2017/8/28/thumbnails/20170828_111007_2338130_0.jpg,5.0,5,2,1,27, ---, Nam,590.0,"Phố Trần Bình, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Mai Dịch

16/10/2020,/files/properties/2017/6/17/thumbnails/20170617_102345_2144786_0.jpg,18.0,7,2,1,50, ---, Tây Bắc,550.0,"Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Xuân La

16/10/2020,/files/properties/2019/3/30/thumbnails/20190330_061334_4193030_0.jpg,6.0,8,2,1,25, 88x100m, Tây,400.0,"Đường Lê Duẩn, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Trung Liệt

16/10/2020,/files/properties/2020/3/27/thumbnails/05990879-0006-ban-can-ho-chung-cu-quan-hai-ba-trung-gia-re.jpg,5.0,5,2,1,30, 100x500m, Đông Nam,550.0,"Đường Đại Cồ Việt, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Bách Khoa

16/10/2020,/files/properties/2018/10/16/thumbnails/20181016_035326_3600609_0.jpg,6.0,6,2,1,46, 111x222m, Đông Nam,800.0,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 2

16/10/2020,/files/properties/2019/1/3/thumbnails/20190103_103539_3900679_0.jpg,5.0,8,2,1,55, 60x600m, Tây,1300.0,"Phố Chùa Bộc, Phường Quang Trung, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Quang Trung

16/10/2020,/files/properties/2019/8/8/thumbnails/20190808_025100_4894484_0.jpg,5.0,6,2,1,50, 200x300m, Đông,700.0,"Đường Cầu Giấy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng Hậu

16/10/2020,/files/properties/2017/12/14/thumbnails/20171214_114417_2650010_0.jpg,7.0,6,21,NULL,120, ---, _,12500.0,"Đường Nguyễn Khang, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Yên Hòa

16/10/2020,/files/properties/2020/10/16/thumbnails/07139297-1811-ban-can-ho-chung-cu-quan-cau-giay-gia-re.jpg,NULL,NULL,2,NULL,70, ---, Đông Nam,2700.0,"Phố Trung Kính, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

16/10/2020,/files/properties/2020/3/5/thumbnails/03163993-1014-ban-can-ho-chung-cu-quan-dong-da.jpg,NULL,30,2,NULL,60, ---, _,3900.0,"Phố Huỳnh Thúc Kháng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Thượng

16/10/2020,/files/properties/2019/3/1/thumbnails/20190301_101150_4048108_0.jpg,NULL,2,2,NULL,71, ---, Nam,2400.0,"Phố Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng Hậu

16/10/2020,/files/properties/2020/5/27/thumbnails/06230022-0911-ban-can-ho-chung-cu-quan-tay-ho.jpg,NULL,27,3,NULL,113, ---, Tây Nam,5500.0,"Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Xuân La

16/10/2020,/files/properties/2019/8/23/thumbnails/20190823_083158_3173426_0.jpg,NULL,35,2,NULL,87, ---, _,3045.0,"Đường Đỗ Nhuận, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Xuân Tảo

16/10/2020,/files/properties/2018/6/26/thumbnails/20180626_042008_3177993_0.jpg,NULL,16,2,NULL,88, ---, _,5280.0,"Đường Đặng Thai Mai, Phường Quảng An, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Quảng An

16/10/2020,/files/properties/2020/9/21/thumbnails/06968695-5033-ban-can-ho-chung-cu-quan-ba-dinh-gia-re.jpg,NULL,NULL,3,NULL,120, ---, Tây Bắc,11000.0,"Phố Liễu Giai, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Ngọc Hà

16/10/2020,/files/properties/2020/9/21/thumbnails/06969941-4331-ban-can-ho-chung-cu-quan-nam-tu-liem-gia-re.jpg,NULL,NULL,3,NULL,117, ---, _,4200.0,"Đường Đại Lộ Thăng Long, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mễ Trì

16/10/2020,/files/properties/2019/12/24/thumbnails/05653647-3546-ban-can-ho-chung-cu-quan-hai-ba-trung-gia-re.jpg,NULL,12,3,1,120, ---, _,3000.0,"Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Vĩnh Tuy

16/10/2020,/files/properties/2020/9/29/thumbnails/07025681-1231-ban-can-ho-chung-cu-ha-noi.jpg,NULL,20,2,1,80, ---, Bắc,2800.0,"Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Vĩnh Tuy

16/10/2020,/files/properties/2019/4/25/thumbnails/20190425_100345_4326716_0.jpg,NULL,2,2,1,83, ---, Nam,2800.0,"Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Vĩnh Tuy

16/10/2020,/files/properties/2020/9/29/thumbnails/07025743-2651-ban-can-ho-chung-cu-ha-noi.jpg,NULL,25,3,1,100, ---, _,3500.0,"Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Vĩnh Tuy

16/10/2020,/files/properties/2020/2/23/thumbnails/05817415-4928-ban-can-ho-chung-cu-quan-hai-ba-trung-chinh-chu.jpg,NULL,2,3,1,100, ---, _,4000.0,"Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Vĩnh Tuy

16/10/2020,/files/properties/2020/8/24/thumbnails/20200824_050716_459578_5.jpg,NULL,10,2,1,71, ---, _,2400.0,"Phố Hồng Tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Bồ Đề

16/10/2020,/files/properties/2020/8/20/thumbnails/20200820_092229_459578_0.jpg,40.0,15,3,1,92, ---, Đông Bắc,2254.0,"Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Sài Đồng

16/10/2020,/files/properties/2020/10/16/thumbnails/07138915-5233-ban-nha-mat-tien-ha-noi-chinh-chu.jpg,12.0,10,25,NULL,106, ---, _,32500.0,"Đường Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Giảng Võ

16/10/2020,/files/properties/2020/10/3/thumbnails/07051717-2508-ban-can-ho-chung-cu-hoan-kiem-chinh-chu.jpg,NULL,8,2,1,53, ---, _,3300.0,"Phố Quang Trung, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",Quận Hoàn Kiếm,Phường Trần Hưng Đạo

16/10/2020,/files/properties/2019/9/23/thumbnails/20190923_023416_5141858_0.jpg,3.0,8,52,1,200, 12x16m, _,19500.0,"Đường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thanh Xuân Nam

16/10/2020,/files/properties/default.jpg,NULL,6,3,NULL,97, ---, _,2500.0,"Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Đại Kim

16/10/2020,/files/properties/2020/9/10/thumbnails/06898927-4357-ban-can-ho-chung-cu-ha-noi.jpg,NULL,NULL,3,NULL,90, ---, _,2340.0,"Đường Nguyễn Hoàng Tôn, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Đông Ngạc

16/10/2020,/files/properties/2020/10/15/thumbnails/07135948-3820-ban-can-ho-chung-cu-quan-nam-tu-liem-gia-re.jpg,10.0,12,2,1,70, ---, _,1540.0,"Đường Lương Thế Vinh, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mễ Trì

16/10/2020,/files/properties/2020/10/15/thumbnails/07135931-3326-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,60.0,5,2,1,93, ---, Đông Nam,2300.0,"Đường Đỗ Nhuận, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Xuân Đỉnh

16/10/2020,/files/properties/2020/10/15/thumbnails/07134988-4120-ban-can-ho-chung-cu-quan-tay-ho-gia-re.jpg,NULL,12,3,NULL,101, ---, _,4200.0,"Đường Hoàng Quốc Việt, Phường Xuân La, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Xuân La

16/10/2020,/files/properties/2020/10/1/thumbnails/07039306-5044-ban-can-ho-chung-cu-quan-thanh-xuan-gia-re.jpg,NULL,12,3,NULL,116, ---, Đông Nam,3016.0,"Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính

15/10/2020,/files/properties/2020/10/14/thumbnails/0ban-gap-chung-cu-mini-thai-thinh-7-tang-thang-may-18p-khep-kin-doanh-thu-70-th-.jpg,8.0,7,18,1,70, ---, _,10500.0,"Phố Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Thịnh Quang

15/10/2020,/files/properties/2020/3/3/thumbnails/05869764-0859-ban-can-ho-chung-cu-quan-long-bien-chinh-chu.jpg,NULL,21,2,NULL,48, ---, _,638.0,"Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Phúc Lợi
